latitude,longitude,place_name
-37.58,46.36,
40.97832835,-1.53173674,"El Ariñalejo, Gallocanta, Campo de Daroca, Zaragoza, Aragon, Spain"
41.48366596,-0.15885037,"El Saladar, Bujaraloz, Los Monegros, Zaragoza, Aragon, Spain"
41.5012061,-0.14081565,"Carretera Nacional 2, Bujaraloz, Los Monegros, Zaragoza, Aragon, Spain"
41.397493,-0.05566873,"Plana del Vedado, Peñalba, Los Monegros, Aragon, Spain"
40.96448634,-1.50377123,"La Cantera, Berrueco, Campo de Daroca, Zaragoza, Aragon, Spain"
41.39673894,-0.02637188,"Val Buitre, Peñalba, Los Monegros, Aragon, Spain"
40.96264823,-1.47654502,"Tobeñas, Berrueco, Campo de Daroca, Zaragoza, Aragon, Spain"
40.96127302,-1.50635906,"El Balsón del Catalán, Parideras de la Pardina, Bello, Jiloca, Teruel, Aragon, Spain"
41.50840104,-0.12667032,"Hoyo de la Cruz, Bujaraloz, Los Monegros, Zaragoza, Aragon, Spain"
27.30519,-111.42172,
27.30509,-111.40686,
27.3827,-111.53892,
27.12447,-111.13773,
27.52113,-111.41506,
27.37676,-111.52574,
27.38837,-111.36859,
35.71,139.75,"Horisaka, Koishikawa 2-chome, Bunkyō, Tokyo, 112-0003, Japan"
29.635,-93.6417,United States
46.72,-94.68,"24th Street Southwest, Cass County, Minnesota, United States"
28.702,-88.36,
27.371,-90.568,
27.784,-91.51,
27.415,-91.967,
28.933,-88.962,United States
54.3,160.02,"Yelizovsky District, Kamchatka Krai, Far Eastern Federal District, Russia"
54.29,160.05,"Yelizovsky District, Kamchatka Krai, Far Eastern Federal District, Russia"
44.873504,-125.151235,
18.46,109.83,"Tianzai, Lingshui Li Autonomous County, Hainan Province, China"
18.46,109.82,"Tianzai, Lingshui Li Autonomous County, Hainan Province, China"
18.46,109.81,"Lingshui Li Autonomous County, Hainan Province, China"
18.46,109.8,"Guoying Nantian, Haitang District, Sanya City, Hainan Province, China"
27.75,120.69,"进港公路, Shangwang, Rui'an, Wenzhou, Zhejiang, China"
27.75,120.68,"Shangwang, Rui'an, Wenzhou, Zhejiang, China"
27.75,120.67,"开发五路, Rui'an, Wenzhou, Zhejiang, China"
18.46,109.84,"X664, Tianzai, Lingshui Li Autonomous County, Hainan Province, China"
27.75,120.65,"Dongshan, Rui'an, Wenzhou, Zhejiang, China"
27.75,120.66,"开发二路, Rui'an, Wenzhou, Zhejiang, China"
27.33,120.24,"Shanqian Subdistrict, Fuding, Ningde City, Fujian, 355200, China"
27.33,120.23,"Shanqian Subdistrict, Fuding, Ningde City, Fujian, 355200, China"
27.33,120.22,"Shanqian Subdistrict, Fuding, Ningde City, Fujian, 355200, China"
27.33,120.21,"龙川路, Fuding, Tongshan Subdistrict, Fuding, Ningde City, Fujian, 355200, China"
27.33,120.2,"昭明路, Tongcheng Subdistrict, Fuding, Ningde City, Fujian, 355200, China"
42.57,128.06,"两二公路, Erdaobaihe, Liangjiang, Antu County, Yanbian, Jilin, China"
42.27,128.16,"池北区, Erdaobaihe, 长白山管委会, Antu County, Yanbian, Jilin, China"
42.38,128.35,"池北区, Erdaobaihe, 长白山管委会, Songjiang, Antu County, Yanbian, Jilin, China"
29.26,118.14,"蛇型岗, Suzhuang, Kaihua County, Quzhou, Zhejiang, China"
29.25,118.13,"Suzhuang, Kaihua County, Quzhou, Zhejiang, China"
29.25,118.12,"Suzhuang, Kaihua County, Quzhou, Zhejiang, China"
31.32,110.68,"Nanyang, Yichang, Hubei, China"
31.32,110.48,"Xigou, Xingshan County, Yichang, Shennongjia, Enshi, Hubei, China"
31.64,110.37,"S448, Shennongjia, Hubei, China"
31.62,110.32,"Shennongjia, Hubei, China"
31.63,110.34,"Hongping Airport, S448, Shennongjia, Hubei, China"
30.33,119.42,"阳柴坞, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
30.35,119.42,"枫树垄, Hangzhou City, Zhejiang, China"
29.26,118.15,"凌云寺, 溪横线, 罗家, Suzhuang, Kaihua County, Quzhou, Zhejiang, China"
29.25,118.14,"充凹, Suzhuang, Kaihua County, Quzhou, Zhejiang, China"
29.25,118.15,"香蓬, Suzhuang, Kaihua County, Quzhou, Zhejiang, China"
42.4,128.12,"长白山大街, 池北区, Erdaobaihe, 长白山管委会, Antu County, Yanbian, Jilin, China"
29.24,118.11,"油古线, Suzhuang, Kaihua County, Quzhou, Zhejiang, China"
31.68,110.43,"G209, Qichangping, Hongping, Shennongjia, Hubei, China"
31.31,110.47,"Xigou, Xingshan County, Yichang, Shennongjia, Enshi, Hubei, China"
31.67,110.42,"Hongping, Shennongjia, Hubei, China"
31.68,110.42,"G209, Qichangping, Hongping, Shennongjia, Hubei, China"
31.3,110.46,"Xigou, Xingshan County, Yichang, Shennongjia, Enshi, Hubei, China"
39.96,115.43,"京蔚高速, Xiejiabu, 南山区, 小龙门村, Mentougou District, Beijing, China"
39.96,115.44,"京蔚高速, Xiejiabu, 南山区, 小龙门村, Mentougou District, Beijing, China"
40.01,115.44,"下马威·东灵山小道, Xiejiabu, 南山区, Zhuolu County, Mentougou District, Beijing, China"
40.0,115.44,"下马威·东灵山小道, Xiejiabu, 南山区, Zhuolu County, Zhangjiakou, Hebei, China"
31.32,110.64,"Xingshan County, Yichang, Hubei, China"
39.97,115.43,"京拉路, Mentougou District, Beijing, China"
31.58,110.37,"G209, 地点, Shennongjia, Hubei, China"
42.38,128.36,"池北区, Erdaobaihe, 长白山管委会, Songjiang, Antu County, Yanbian, Jilin, China"
42.54,128.07,"两二公路, Erdaobaihe, Liangjiang, Antu County, Yanbian, Jilin, China"
30.31,119.44,"小坞, X313, 小湾, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
30.33,119.45,"门西线, 西坑, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
30.34,119.44,"门西线, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
30.33,119.44,"螺蛳坪, 西坑, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
31.32,110.49,"Xigou, Xingshan County, Yichang, Shennongjia, Enshi, Hubei, China"
31.32,110.65,"Xingshan County, Yichang, Hubei, China"
41.74,127.96,"池南区, Manjiang, 长白山管委会, Fusong County, Baishan City, Jilin, China"
30.35,119.44,"门西线, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
30.32,119.44,"天目山, 门西线, 西坑, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
31.64,110.33,"S448, Shennongjia, Hubei, China"
31.54,110.34,"G209, Shennongjia, Hubei, China"
31.52,110.34,"G209, Shennongjia, Hubei, China"
31.53,110.33,"G209, Shennongjia, Hubei, China"
31.33,110.48,"Xigou, Xingshan County, Yichang, Shennongjia, Enshi, Hubei, China"
31.33,110.49,"Xigou, Xingshan County, Yichang, Shennongjia, Enshi, Hubei, China"
31.32,110.63,"Nanyang, Yichang, Hubei, China"
39.99,115.44,"小龙门垭口·西大义尖小道（非成熟路线）, Mentougou District, Beijing, China"
31.63,110.33,"S448, Shennongjia, Hubei, China"
30.32,119.45,"门西线, 西坑, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
31.5,110.48,"Shennongjia, Hubei, China"
31.5,110.35,"G209, Shennongjia, Hubei, China"
31.63,110.37,"S448, Shennongjia, Hubei, China"
31.49,110.35,"G209, Shennongjia, Hubei, China"
31.49,110.49,"Shennongjia, Hubei, China"
10.6779,78.7445,"Bharathidasan University, Pudukottai Road, Mathur, Thiruverumbur, Tiruchirappalli, Tamil Nadu, 620024, India"
23.146674,71.225739,"Kachchh, Gujarat, India"
32.29626,-64.6028,Bermuda
-33.97,151.26,"SS Goolgwai, Fishermans Road, Malabar, Eastern Suburbs, Sydney, Randwick City Council, New South Wales, 2036, Australia"
-34.23981,138.31335,"Saint Road, Bowmans, Kallora, Wakefield Regional Council, South Australia, 5550, Australia"
-34.23288,138.30948,"Kallora, Wakefield Regional Council, South Australia, 5550, Australia"
36.9988,-7.8254,"Culatra, Faro (Sé e São Pedro), Faro, 8700-302, Portugal"
48.7269,-3.9766,"Quai Neuf, Les Deux Roches, Roscoff, Morlaix, Finistère, Brittany, Metropolitan France, 29680, France"
-42.52,-63.87,"Departamento Biedma, Chubut Province, Argentina"
45.4299,10.98444,"Viale Luciano Dal Cero, Ovest, Verona, Veneto, 37122, Italy"
72.15325494,21.34091526,
85.1603333333333,-149.972266666667,
89.9903333333333,89.2525,
87.7720166666667,-148.894333333333,
70.96,-161.138,
76.4229,-162.6474,
75.9319,-161.4255,
70.843,-161.539,
78.1595666666667,-147.850433333333,
71.063,-159.881,
73.17037349,20.89112298,
70.726,-161.94,
73.1883,157.827616666667,
75.22154387,27.57718826,
75.6394,-158.8068,
71.233,-162.635,
71.104,-162.255,
70.496,-160.622,"Alaska, United States"
71.362,-163.003,
71.454,-161.037,
70.578,-160.835,"Alaska, United States"
70.932,-159.505,"Alaska, United States"
70.892,-159.391,"North Slope, Alaska, United States"
73.91280813,20.2973608,
78.1615,-147.853966666667,
73.46258576,20.75484356,
71.075,-160.735,
71.193,-160.269,
74.9055224,28.9781553,
88.4072,-176.761433333333,
74.41099691,26.97497452,
74.15748922,20.14904477,
77.0709,-161.8121,
85.723,-150.609083333333,
73.8608536,24.37023964,
71.9985,-162.499983333333,
72.239,-163.318,
71.851,-162.158,
72.109,-162.924,
71.718,-161.777,
68.299,-166.936,"North Slope, Alaska, United States"
68.947,-166.91,
68.243,-167.124,"Alaska, United States"
68.187,-167.307,
72.80175,-159.634483333333,
72.7973833333333,-159.626166666667,
70.897,-165.254,
70.772,-164.878,
70.647,-164.502,
70.524,-164.127,
71.02,-165.641,
74.331421,-20.2524,Greenland
76.8593,-160.0986,
70.714,-161.18,
71.603,-162.201,
71.242,-163.403,
77.092,-162.4706,
73.3558166666667,-156.810366666667,
76.4302,-163.4732,
71.361,-159.692,
71.324,-160.655,
68.899,-166.423,"Alaska, United States"
67.668,-168.955,
76.5261,-173.0774,
76.9983666666667,-148.79815,
77.4597,-147.93255,
82.4896833333333,-149.856166666667,
71.871,-164.555,
72.364,-163.722,
72.496,-164.102,
71.745,-164.166,
70.268,-163.404,
70.398,-163.765,
70.036,-162.765,"North Slope, Alaska, United States"
70.141,-163.051,"Alaska, United States"
76.1484,-159.5209,
70.925,-159.943,"Alaska, United States"
76.5115,-149.520616666667,
67.784,-168.605,
67.897,-168.237,
68.125,-167.498,
68.012,-167.866,
71.147,-164.487,
70.772,-165.628,
71.023,-164.877,
71.483,-162.604,
70.648,-165.996,
70.626,-162.249,
71.507,-167.22,
71.98,-162.54,
71.488,-163.392,
71.993,-164.953,
70.086,-163.96,
70.267,-163.408,
70.389,-163.022,
70.973,-161.902,
71.588,-161.4,
69.03,-168.412,
69.029,-167.934,
69.034,-168.893,
71.266,-166.42,
71.118,-163.806,
71.386,-166.82,
45.87,7.86,"Ingresso Ovovia, Gressoney-La-Trinité, Aosta Valley, Italy"
45.46,9.19,"Manpower, 6, Piazza Velasca, Cerchia dei Navigli, Municipio 1, Milan, Lombardy, 20122, Italy"
53.52071,-113.524251,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524252,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524249,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524253,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524245,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.52425,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524244,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524242,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524248,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524243,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524247,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.52424,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524241,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524239,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
53.52071,-113.524246,"University of Alberta Hospital, 83 Avenue NW, University of Alberta, Greater Strathcona, Edmonton, Division No. 11, Alberta, T6G 2B7, Canada"
24.59,118.12,"X402, 後垵, Qiaoying, 美林街道, Jimei, Jimei District, Xiamen, Fujian, 361116, China"
48.85,17.41,"ev.882, Tvarožná Lhota, okres Hodonín, South Moravian Region, Southeast, 696 62, Czechia"
-20.3,-29.19,
40.153428,-79.271076,"Powdermil Nature Reserve, Powder Mill Village Lane, Cook Township, Westmoreland County, Pennsylvania, 15677, United States"
40.151056,-79.281428,"PA 381, Cook Township, Westmoreland County, Pennsylvania, 15687, United States"
40.1665,-79.290813,"162, Seaton Road, Cook Township, Westmoreland County, Pennsylvania, 15658, United States"
-38.15629242,145.89666188,"Skinners Road, Warragul, Shire of Baw Baw, Victoria, 3820, Australia"
40.83,14.04,"Cuma, Bacoli, Naples, Campania, 80070, Italy"
45.42,-93.19,"249th Avenue Northeast, Athens Township, Isanti County, Minnesota, 55040, United States"
45.42,-93.2,"Athens Township, Isanti County, Minnesota, United States"
45.43,-93.21,"Athens Township, Isanti County, Minnesota, United States"
30.513,-94.579,"Buddy Brown Road, Polk County, Texas, United States"
51.539,-113.823,"Highway 791, Mountain View County, Alberta, Canada"
51.9635,20.1607,"19, Doktora Stanisława Rybickiego, Skierniewice, Łódź Voivodeship, 96-100, Poland"
52.28697409999999,104.30501830000004,"25/1, Friedrich Engels Street, Правобережный административный округ, Irkutsk, городской округ Иркутск, Irkutsk Oblast, Siberian Federal District, 664007, Russia"
22.29,114.17,"Symphony of Lights, Salisbury Road, Tsim Sha Tsui, Yau Tsim Mong District, Kowloon, Hong Kong, 000000, China"
53.2223044,6.5737687,"University Medical Centre Groningen, 1, Hanzeplein, UMCG, Centrum, Groningen, Netherlands, 9713 GZ, Netherlands"
53.22,6.57,"Kleine Snor, City centre North, City centre, Centrum, Groningen, Netherlands, 9712 JN, Netherlands"
42.4067,-85.3686,"13429, East B Avenue, Ross Township, Kalamazoo County, Michigan, 49060, United States"
42.4042,-85.365,"East B Avenue, Ross Township, Kalamazoo County, Michigan, 49060, United States"
42.4094,-85.3767,"10252, North 40th Street, Midland Park, Ross Township, Kalamazoo County, Michigan, 49060, United States"
42.4144,-85.3736,"North 40th Street, Midland Park, Ross Township, Kalamazoo County, Michigan, 49060, United States"
43.4133,-85.3722,"West Almy Road, Winfield Township, Montcalm County, Michigan, 49329, United States"
42.4117,-85.3753,"North 40th Street, Midland Park, Ross Township, Kalamazoo County, Michigan, 49060, United States"
35.01,114.34,"Jiaxinzhuangcun, Fengqiu County, Xinxiang, Henan, China"
36.23,137.44,"上宝町苧生茂, Takayama, Gifu Prefecture, Chubu Region, Japan"
41.367384,-70.665586,"155, Pond View Farm Road, West Tisbury, Dukes County, Massachusetts, 02575, United States"
44.956894,-69.989143,"Vine Drive, Embden, Somerset County, Maine, United States"
41.379517,-70.680413,"42, Looks Pond Way, West Tisbury, Dukes County, Massachusetts, 02575, United States"
43.81367,125.42172,"飞虹路, Fuzhi Subdistrict, 长春净月高新技术产业开发区, Nanguan District, Changchun City, Nanguan, Jilin, 130000, China"
31.449791,104.60703,"飞云大道中段, Fucheng District, Mianyang, Sichuan, China"
45.18,2.49,"28, Chapsières, Anglards-de-Salers, Mauriac, Cantal, Auvergne-Rhône-Alpes, Metropolitan France, 15380, France"
52.14,5.04,"Heilig Hartkerk, Breedstraat, Maarssenbroek, Maarssen, Stichtse Vecht, Utrecht, Netherlands, 3603 BB, Netherlands"
43.0,7.0,
21.22,81.49,"Patan Tahsil, Durg, Chhattisgarh, 490042, India"
-33.814966,151.283934,"Wharf Road, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2095, Australia"
-33.83951,151.253294,"Imperial Place, Clifton Gardens, Mosman, Lower North Shore, Sydney, Mosman Municipal Council, New South Wales, 2088, Australia"
-33.81515,151.285647,"Wharf Road, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2095, Australia"
-33.846295,151.20936,"Luna Park, 1, Olympic Drive, Milsons Point, Lower North Shore, Sydney, North Sydney Council, New South Wales, 2061, Australia"
-33.843306,151.254324,"Morella Street, Clifton Gardens, Mosman, Lower North Shore, Sydney, Mosman Municipal Council, New South Wales, 2088, Australia"
-33.853198,151.245345,"Military Wharf, Mosman, Lower North Shore, Sydney, Mosman Municipal Council, New South Wales, 2088, Australia"
-33.823531,151.253092,"The Esplanade, Mosman, Lower North Shore, Sydney, Mosman Municipal Council, New South Wales, 2088, Australia"
-33.826916,151.253285,"The Esplanade, Balmoral, Mosman, Lower North Shore, Sydney, Mosman Municipal Council, New South Wales, 2088, Australia"
-33.850136,151.212854,"Olympic Drive, Milsons Point, Lower North Shore, Sydney, North Sydney Council, New South Wales, 2061, Australia"
-33.84453,151.222547,"Kurraba Road, Kurraba Point, Lower North Shore, Sydney, North Sydney Council, New South Wales, 2089, Australia"
-33.853683,151.245962,"Military Wharf, Mosman, Lower North Shore, Sydney, Mosman Municipal Council, New South Wales, 2088, Australia"
-33.845312,151.280877,"Marine Parade, Watsons Bay, Eastern Suburbs, Sydney, Woollahra Municipal Council, New South Wales, 2030, Australia"
49.37,-10.17,
-44.055,168.709,"Jackson River Road, Westland District, West Coast, New Zealand"
38.27,-109.32,"West Coyote Road, San Juan County, Utah, United States"
49.300845,-123.131326,"845, Avison Way, Vancouver, Metro Vancouver Regional District, British Columbia, V6G 3E2, Canada"
36.947274,-122.064295,"Coastal Science Campus, Seymour Plaza, Santa Cruz, Santa Cruz County, California, 95061, United States"
34.07,-118.46,"304, South Glenroy Avenue, Brentwood Glen, Los Angeles, Los Angeles County, California, 90049, United States"
12.0,-32.0,
-44.0,-50.0,
28.0,-36.0,
-3.5,79.97,
0.02,82.97,
-1.95,80.93,
-6.01,80.0,
6.0,88.08,
29.32,106.36,"英雄湾村, Jiulongpo District, Chongqing, China"
-37.47,144.5,"Fitzgerald Road, Bullengarook, Shire of Macedon Ranges, Victoria, Australia"
37.77,119.07,"Kenli District, Dongying, Shandong, 257500, China"
37.77,119.08,"Kenli District, Dongying, Shandong, 257500, China"
37.77,119.09,"Kenli District, Dongying, Shandong, 257500, China"
37.78,119.11,"Kenli District, Dongying, Shandong, 257500, China"
37.78,119.1,"Kenli District, Dongying, Shandong, 257500, China"
37.78,119.09,"Kenli District, Dongying, Shandong, 257500, China"
37.77,119.1,"Kenli District, Dongying, Shandong, 257500, China"
37.8,119.13,"Kenli District, Dongying, Shandong, 257500, China"
37.8,119.12,"Kenli District, Dongying, Shandong, 257500, China"
37.8,119.11,"Kenli District, Dongying, Shandong, 257500, China"
37.79,119.12,"Kenli District, Dongying, Shandong, 257500, China"
37.79,119.14,"Kenli District, Dongying, Shandong, 257500, China"
37.79,119.13,"Kenli District, Dongying, Shandong, 257500, China"
37.79,119.11,"Kenli District, Dongying, Shandong, 257500, China"
37.79,119.1,"Kenli District, Dongying, Shandong, 257500, China"
37.8,119.14,"Kenli District, Dongying, Shandong, 257500, China"
84.02,31.21,
84.02,31.23,
83.09,110.1,
87.92,60.94,
79.65,130.58,
82.71,109.14,
86.88,52.29,
88.81,57.25,
88.81,57.74,
83.95,109.81,
87.93,61.04,
79.65,130.6,
43.123078,-70.872657,"Langley Road, Durham, Strafford County, New Hampshire, 03824, United States"
43.0693,-70.8634,"Newington, Rockingham County, New Hampshire, United States"
36.76,-84.39,"McCreary County, Kentucky, United States"
20.9158979,70.3628516,"IRC Ground, ST Bus Stand Road, Veraval, Patan Veraval Taluka, Gir Somnath, Gujarat, 362200, India"
58.58,18.23,"Nynäshamns kommun, Stockholm County, Sweden"
28.09,-81.72,"648, Sanford Street, Lake Alfred, Polk County, Florida, 33850, United States"
-32.44,151.57,"Lewinsbrook, Dungog Shire Council, New South Wales, 2311, Australia"
40.446025,-3.725141,"Ciudad Universitaria, Calle Doctor Fernando Castro Rodríguez, Ciudad Universitaria, Moncloa-Aravaca, Madrid, Community of Madrid, 28040, Spain"
37.219648,-80.423224,"Virginia Tech, 800, Drillfield Drive, Keister Addition, Blacksburg, Montgomery County, Virginia, 24061, United States"
30.4419,-84.2985,"Florida State University, 600, West College Avenue, Tallahassee, Leon County, Florida, 32301, United States"
58.4418,20.367,
55.8399,18.8677,
58.3643,17.8344,
54.6998,12.725,"Küstengewässer einschließlich Anteil am Festlandsockel, Mecklenburg-Vorpommern, 18569, Germany"
59.3586,20.0995,
64.2033,22.0277,
54.2831,11.5657,"Schleswig-Holstein, Germany"
56.45,17.2832,
56.9995,6.9188,
62.4166,19.4166,
-29.0,29.15,"Mokhotlong District, Lesotho"
36.7353,126.1797,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
36.7392,126.181,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
36.7411,126.1827,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
36.7428,126.1843,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
36.7321,126.1738,"Pado-ri, Taean-gun, South Chungcheong, South Korea"
36.7339,126.1757,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
36.7445,126.1865,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
36.7354,126.1774,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
36.7307,126.1725,"Pado-ri, Taean-gun, South Chungcheong, South Korea"
36.737,126.1786,"Beopsan-ri, Taean-gun, South Chungcheong, 32120, South Korea"
45.27,5.45,"Route des Enchappes, Suzet, Cras, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38210, France"
44.49,5.38,"La Motte-Chalancon, Die, Drôme, Auvergne-Rhône-Alpes, Metropolitan France, 26470, France"
45.25,5.45,"Chemin des Marais, Chevalière, Chantesse, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38470, France"
45.12,5.1,"Montée des Baumes, Geyssans, Valence, Drôme, Auvergne-Rhône-Alpes, Metropolitan France, 26750, France"
44.55,-0.27,"Allée des Châtaigniers, Le Petit Parc, Toulenne, Langon, Gironde, Nouvelle-Aquitaine, Metropolitan France, 33210, France"
44.89,1.6,"D 23, Les Places, Creysse, Gourdon, Lot, Occitania, Metropolitan France, 46600, France"
45.09,5.05,"Allée des Platanes, Place du Champ de Mars, Peyrins, Valence, Drôme, Auvergne-Rhône-Alpes, Metropolitan France, 26380, France"
45.13,1.32,"Rue Jean-Baptiste Say, Zone industrielle Le Coutal, La Borie Haute, Terrasson-Lavilledieu, Sarlat-la-Canéda, Dordogne, Nouvelle-Aquitaine, Metropolitan France, 24120, France"
45.41,5.99,"Chemin des Îles, La Buissière, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38530, France"
44.94,1.67,"Route de Floirac, Vayrac, Gourdon, Lot, Occitania, Metropolitan France, 46110, France"
45.18,5.39,"Chemin de la Cabote, Beaulieu, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38470, France"
44.83,1.18,"Route Pablo Picasso, La Servantie, Vézac, Sarlat-la-Canéda, Dordogne, Nouvelle-Aquitaine, Metropolitan France, 24220, France"
45.12,5.33,"Route de Grenoble, Saint-Romans, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38160, France"
44.88,1.62,"Rue de la Poutine, Baldare, Montvalent, Gourdon, Lot, Occitania, Metropolitan France, 46600, France"
44.92,1.79,"Les Gardelles, Puybrun, Figeac, Lot, Occitania, Metropolitan France, 46130, France"
45.45,6.04,"Impasse de la Dent du Chat, Merlin, Laissaud, Chambéry, Savoy, Auvergne-Rhône-Alpes, Metropolitan France, 73800, France"
-46.065,38.37,
34.05223,-118.2436,"Los Angeles Police Department Headquarters, West 2nd Street, Civic Center, Downtown, Los Angeles, Los Angeles County, California, 90013, United States"
45.37,132.32,"七台河-兴凯湖, 关家屯, Xingkaihu, Mishan City, Jixi, Heilongjiang, China"
45.05,127.06,"Anjia, Jiayin-Linjiang Highway, Wuchang City, Harbin, Heilongjiang, China"
41.65,123.32,"碧桂园凤凰城别墅区, Minzhu Subdistrict, Sujiatun District, Shenyang City, Sujiatun District, Liaoning, 110100, China"
39.83,117.35,"Qingdiancun, Jizhou District, Tianjin, China"
31.88,121.72,"Nanyang, Qidong, Nantong, Jiangsu, 226200, China"
35.32,116.62,"火炬南路, Xuzhuang Subdistrict, Rencheng District, Jining, Shandong, 272067, China"
31.48,120.26,"Yuanxi Road, Xuelang, Binhu District, Wuxi City, Jiangsu, 214000, China"
30.08,119.94,"Fuyang, Hangzhou City, Zhejiang, 311402, China"
29.2,116.0,"Jiaotang, Lushan City, Jiujiang, Jiangxi, China"
22.68,113.44,"Jinsan Avenue Middle, Sanjiao, Zhongshan, Guangdong Province, China"
25.98,116.11,"Rentian, Ruijin, Ganzhou, Jiangxi, China"
18.62,109.96,"Lingshui Li Autonomous County, Hainan Province, China"
29.39,113.11,"湖东路, Wangyuelu, Yueyanglou, Yueyanglou District, Yueyang, Hunan, 414000, China"
28.66,110.05,"X022, Yantuo, Guzhang County, Xiangxi, Hunan, China"
26.05,105.77,"青龙社区, 白马湖街道, Zhenning Buyei and Miao Autonomous County, Anshun, Guizhou, China"
30.58,103.87,"温黄路, Shuangliu District, Chengdu, Sichuan, China"
37.61,101.32,"Fengxiakou, Menyuan Hui Autonomous County, Haibei, Qinghai, China"
25.29,100.24,"Yingpan, Miaojie, Weishan Yi and Hui Autonomous County, Dali Bai Autonomous Prefecture, Yunnan, China"
42.78,0.92,"Pales de Montoliu, Naut Aran, Val d'Aran, Lleida, Catalonia, 25598, Spain"
42.72,1.22,"Cabane de Montareing, Route du Cirque d'Anglade, Salau d’En Haut, Salau, Couflens, Saint-Girons, Ariège, Occitania, Metropolitan France, 09140, France"
42.65,0.47,"Pleta des Ibons, Sahún, Ribagorza, Huesca, Aragon, 22469, Spain"
42.79,0.86,"Era Serreta, Vielha e Mijaran, Val d'Aran, Catalonia, 25537, Spain"
42.62,0.88,"abric de roca, Camí de Port de Caldes, la Vall de Boí, Naut Aran, Alta Ribagorça, Lleida, Catalonia, 25528, Spain"
42.62,0.65,"Pleta de Llosás, Benasque / Benás, Ribagorza, Huesca, Aragon, 22487, Spain"
42.93,0.32,"Les Coumbrants, Aspin-Aure, Bagnères-de-Bigorre, Hautes Pyrenees, Occitania, Metropolitan France, 65240, France"
42.59,1.43,"Circ de Baiau, Alins, Pallars Sobirà, Catalonia, 25574, Spain"
